Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Emmanuelle Blais	F	Sr	41	32	33	65	1.5854	20	40	10	12	2	1
Laura Fridfinnson	F	Jr	39	23	31	54	1.3846	22	44	5	4	1	1
Katherine Wilson	F	Fr	41	17	26	43	1.0488	24	48	6	3	0	0
Jessica Wong	F	Fr	41	15	16	31	0.7561	15	30	3	1	0	0
Jaime Rasmussen	D/F	Sr	41	8	22	30	0.7317	27	54	3	4	0	0
Audrey Cournoyer	F	Fr	41	9	18	27	0.6585	7	14	1	3	1	0
Saara Tuominen	F	Sr	31	9	14	23	0.7419	5	10	2	1	0	0
Vanessa Thibault	F	Fr	41	7	8	15	0.3659	15	30	0	2	1	0
Jocelyne Larocque	D	Jr	19	3	10	13	0.6842	0	0	0	2	0	0
Tara Gray	D	Jr	41	5	7	12	0.2927	24	56	0	2	0	0
Mariia Posa	D	Fr	31	2	6	8	0.2581	3	6	0	1	0	0
Kacy Ambroz	F	So	41	2	5	7	0.1707	7	14	0	0	0	0
Sarah Murray	D	Sr	41	2	4	6	0.1463	12	24	0	0	0	0
Gina Dodge	F	Fr	41	4	1	5	0.1220	12	24	1	2	0	0
Kirsti Hakala	D	Sr	39	0	2	2	0.0513	8	16	0	0	0	0
Jennifer Harss	G	Fr	39	0	1	1	0.0256	0	0	0	0	0	0
Justine Fisher	F	So	22	0	1	1	0.0455	1	2	0	0	0	0
Lana Steck	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Libby Guzzo	F	Jr	41	0	0	0	0.0000	3	6	0	0	0	0
Stephanie Lenz	F	Fr	38	0	0	0	0.0000	1	2	0	0	0	0
