Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cassandra Salmen	F	Sr	29	18	9	27	0.9310	11	22	5	1	1	0
Emily Lester	F	So	29	9	12	21	0.7241	6	12	3	4	0	0
Allie Tanzer	F	Sr	29	8	10	18	0.6207	8	16	4	1	0	0
Rachel Reynard	F	So	29	4	8	12	0.4138	7	14	0	0	0	0
Shauna Bollinger	F	So	29	4	6	10	0.3448	1	2	1	0	1	0
Megan Nickelson	D	Sr	29	4	4	8	0.2759	9	18	1	0	0	0
Kendall Nelson	F	Fr	29	4	4	8	0.2759	7	14	1	2	0	0
Hailey Rock	F	So	29	3	5	8	0.2759	7	14	1	1	0	0
Nicole Schaub	D	Jr	28	2	6	8	0.2857	6	12	0	1	0	0
Megan Menotti	D	Jr	26	3	3	6	0.2308	19	38	2	2	0	0
Hannah Smith	F	Jr	29	3	3	6	0.2069	3	6	0	0	0	0
Josie Johnson	D	So	29	3	3	6	0.2069	2	4	0	0	0	0
Janel Winters	D	Sr	29	3	2	5	0.1724	3	6	0	0	0	0
Meredith Ingbretson	F	Fr	27	1	3	4	0.1481	8	27	0	0	0	0
Katherine Nejedlo	F	So	27	0	4	4	0.1481	1	2	0	0	0	0
Jamie Ertl	F	Fr	27	3	0	3	0.1111	4	8	1	0	0	0
Betsy Anderson	D	So	28	1	2	3	0.1071	8	16	0	0	1	0
Ava Plamondon	D	Sr	28	0	1	1	0.0357	8	16	0	0	0	0
Janna Beilke-Skoug	G	Jr	24	0	1	1	0.0417	0	0	0	0	0	0
Michaela Johnson	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Shea Dulaney	F	So	1	0	0	0	0.0000	0	0	0	0	0	0
Emily Meyer	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Hillary Drake	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
