Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jordan Smelker	F	So	34	10	16	26	0.7647	26	52	1	2	1	1
Eleeza Cox	F	Fr	34	13	10	23	0.6765	12	24	4	3	0	0
Alisa Harrison	F	Sr	32	8	14	22	0.6875	7	14	3	0	1	0
Jill Vandegrift	F	Sr	34	8	10	18	0.5294	6	12	0	2	0	0
Taylor Horton	F	Jr	34	9	8	17	0.5000	18	36	0	2	1	0
Andie Le Donne	D	Jr	31	3	9	12	0.3871	25	50	0	3	0	0
Sierra Vadner	D	Sr	33	2	10	12	0.3636	18	36	0	0	0	0
Taylor Mahoney	F	Fr	34	2	8	10	0.2941	12	24	0	0	0	0
Laura Guillemette	F	Sr	34	6	3	9	0.2647	1	2	0	2	0	0
Madison Marzario	D	So	33	3	6	9	0.2727	16	32	0	2	0	1
Toni Sanders	F	So	34	6	1	7	0.2059	6	12	0	0	0	0
Amanda Castignetti	D	Sr	34	0	6	6	0.1765	8	16	0	0	0	0
Ali Svoboda	F	Fr	34	3	2	5	0.1471	2	4	1	2	1	0
Kathryn Schilter	D	Fr	33	0	3	3	0.0909	7	14	0	0	0	0
Brianna Piper	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Missy Mankey	F	So	21	0	0	0	0.0000	1	2	0	0	0	0
Mariana Walsh	F	Fr	30	0	0	0	0.0000	6	12	0	0	0	0
Nona Letuligasenoa	F	So	34	0	0	0	0.0000	3	6	0	0	0	0
Alicia Miksic	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Kelly O'Brien	G	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
