Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Gretchen Anderson	F	So	28	26	9	35	1.2500	3	5	1	1
Lisa Rasmussen	F	So	29	10	20	30	1.0345	3	3	0	0
Susan Hobson	F	So	29	12	14	26	0.8966	2	3	0	0
Aviva Grumet-Morris	D	Sr	28	5	16	21	0.7500	0	1	0	0
Melissa Deland	F	Sr	29	9	8	17	0.5862	4	1	0	0
Nikola Holmes	F	Jr	24	5	8	13	0.5417	1	4	0	0
Angela Gooldy	D	So	29	2	9	11	0.3793	1	0	0	0
Jessica Fedderly	F	Sr	28	4	6	10	0.3571	1	1	0	0
April Brown	F	Fr	29	3	7	10	0.3448	0	0	0	0
Wanda Mason	D	Sr	29	1	7	8	0.2759	0	0	0	0
Katharine Maglione	D	Fr	27	2	4	6	0.2222	0	0	0	0
Eliza Golden	D	Fr	29	0	2	2	0.0690	0	0	0	0
Megan Van Beusekom	G	So	17	0	1	1	0.0588	0	0	0	0
Briana Bennett	D	Fr	28	0	1	1	0.0357	0	0	0	0
Becky Stewart	D	Fr	1	0	0	0	0.0000	0	0	0	0
Sarah Ahlquist	G	Jr	13	0	0	0	0.0000	0	0	0	0
Jen Neil	D	Jr	1	0	0	0	0.0000	0	0	0	0
Sarah Fox	D	So	28	0	0	0	0.0000	0	0	0	0
Melissa Tilney	D	Jr	1	0	0	0	0.0000	0	0	0	0
