Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Allie Schwab	F	Sr	30	25	21	46	1.5333	14	28	8	9	0	0
Mollie Carroll	F	Sr	30	16	23	39	1.3000	3	9	3	4	1	0
Amanda Cartony	F	So	28	14	16	30	1.0714	5	10	0	5	1	1
Carolyn Draayer	F	Fr	30	19	8	27	0.9000	2	4	6	5	0	0
Lindsey Hjelm	D	Jr	30	11	15	26	0.8667	34	68	1	6	0	1
Kelsey Kennedy	D	Jr	30	1	22	23	0.7667	0	0	1	1	0	0
Meagan Wanecke	F	Jr	30	8	9	17	0.5667	8	16	1	1	2	0
Courtney Boucher	F	Fr	30	7	10	17	0.5667	7	14	3	1	0	0
Maddie Bergh	D	So	30	0	14	14	0.4667	6	12	0	0	0	0
Jenna Christensen	F	Jr	30	7	6	13	0.4333	5	10	0	0	0	0
Kelly Thotland	D	Fr	30	5	8	13	0.4333	8	16	0	4	0	0
Marissa Brandt	F	Fr	29	5	6	11	0.3793	1	2	0	2	0	0
Jess Harren	F	Jr	27	4	5	9	0.3333	3	6	0	1	0	0
Melissa Doyle	F	So	30	5	3	8	0.2667	1	2	1	0	0	0
Gracie Olson	F	Sr	25	3	3	6	0.2400	1	2	0	1	0	0
Kayla Ingbretson	F	Jr	21	2	4	6	0.2857	3	6	0	1	0	0
Leah Johnson	F	Fr	16	4	1	5	0.3125	2	4	0	1	0	0
Whitney Schaff	F	Sr	21	0	3	3	0.1429	3	6	0	0	0	0
Gina DeNucci	D	Sr	23	1	1	2	0.0870	3	6	0	0	0	0
Danielle Justice	G	Sr	23	0	1	1	0.0435	0	0	0	0	0	0
Beth Olson	D	Fr	9	0	1	1	0.1111	3	6	0	0	0	0
Taylor Skelton	F	Fr	8	0	1	1	0.1250	2	4	0	0	0	0
Marah Sobczak	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
Emily Raber	D	Fr	1	0	0	0	0.0000	1	2	0	0	0	0
Katherine Jorgenson	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Heidi Korin	D	Fr	2	0	0	0	0.0000	2	4	0	0	0	0
