Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lauren Havard	F	Fr	25	10	15	25	1.0000	0	8	0	0
Martina Korinek	F	Jr	25	10	11	21	0.8400	1	2	0	0
Amanda Schultz	F	Sr	17	12	5	17	1.0000	2	2	0	0
Karen Hebert	F	Jr	25	5	5	10	0.4000	0	1	0	0
Allison Campbell	D	Jr	25	1	8	9	0.3600	0	1	0	0
Laura Brackey	F	Sr	25	6	2	8	0.3200	1	1	0	0
Margaret Campbell	F	Fr	21	2	6	8	0.3810	0	0	0	0
Tara Hayner	F/D	Jr	21	2	4	6	0.2857	0	2	0	0
Crystal Wasem	D	Sr	25	1	4	5	0.2000	0	0	0	0
Theresa Guindon	F	So	25	3	1	4	0.1600	0	1	0	0
Kelly Ivey	D	So	25	1	3	4	0.1600	0	0	0	0
Amber Stevenson	F	Jr	23	1	3	4	0.1739	0	0	0	0
Jessie Boyles	F	Sr	19	1	2	3	0.1579	1	0	0	0
Laura Suppes	F	Jr	18	2	0	2	0.1111	1	1	0	1
Katie Vannelli	F	Jr	8	1	1	2	0.2500	0	1	0	0
Sara Wehland	D	Fr	25	1	0	1	0.0400	1	0	0	0
Rochelle Smits	D	Fr	25	0	1	1	0.0400	0	0	0	0
Jill Arendt	G	So	20	0	0	0	0.0000	0	0	0	0
Becky Washleski	F	Fr	25	0	0	0	0.0000	0	0	0	0
Heather Prochaska	G	So	5	0	0	0	0.0000	0	0	0	0
