Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Dominique Thibault	F	Jr	33	24	14	38	1.1515	0	0	5	9	2	0
Michelle Binning	F	Jr	35	17	13	30	0.8571	14	28	7	9	0	0
Amy Hollstein	F	Jr	35	13	14	27	0.7714	9	18	2	4	0	2
Cristin Allen	D	Jr	35	5	22	27	0.7714	24	48	1	1	1	0
Monique Weber	F	Fr	35	10	13	23	0.6571	26	52	1	2	0	1
Jody Sydor	D	So	35	2	18	20	0.5714	22	44	0	1	0	0
Nicole Tritter	F	Sr	35	9	10	19	0.5429	13	26	3	3	2	0
Jennifer Chaisson	F	So	31	3	14	17	0.5484	10	20	0	1	0	0
Rebecca Hewett	D	Fr	35	2	12	14	0.4000	8	16	0	1	0	0
Sami Evelyn	D	Fr	35	4	7	11	0.3143	16	32	0	2	0	0
Brittany Murphy	F	So	34	5	5	10	0.2941	10	23	0	2	0	0
Kristen Russell	F	Sr	34	3	6	9	0.2647	4	8	0	2	0	0
Lauren LeMond	F	So	35	1	5	6	0.1714	4	8	0	0	0	0
Jessica Lutz	F	So	35	1	3	4	0.1143	7	14	0	0	0	0
Brianna Uliasz	D	Sr	35	0	4	4	0.1143	16	32	0	0	0	0
Brittany Wilson	G	Sr	28	0	4	4	0.1429	0	0	0	0	0	0
Jaclyn Camardo	F	Fr	28	1	0	1	0.0357	0	0	0	0	0	0
Tiffany Good	F	Jr	35	0	1	1	0.0286	3	6	0	0	0	0
Nicole Camardo	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Justine Cigna	F	Jr	19	0	0	0	0.0000	1	2	0	0	0	0
Samantha Reid	D	Sr	19	0	0	0	0.0000	6	12	0	0	0	0
Jennie Bellonio	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Alexandra Garcia	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Jamie Tuttle	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
