Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Thompson	F	So	30	9	22	31	1.0333	12	24	1	4	0	1
Stefanie Schmitz	F	Jr	30	14	16	30	1.0000	8	16	2	5	0	0
Abby Sunderman	F	Jr	30	16	11	27	0.9000	17	34	1	3	1	1
Jamie Briski	F	So	30	15	8	23	0.7667	12	24	3	2	2	0
Ashly Berner	F	So	30	9	14	23	0.7667	16	32	4	2	0	0
Emma Nordness	F	Fr	30	9	7	16	0.5333	14	28	1	2	2	0
Breanne Hrabe	D	Fr	30	5	10	15	0.5000	11	22	2	1	0	1
Lauren Conrad	D	So	29	4	11	15	0.5172	16	32	0	1	0	0
Kayleigh Bell	D	So	30	7	6	13	0.4333	22	44	3	3	0	0
Katie Flanagan	F	Fr	30	7	6	13	0.4333	15	30	0	0	0	0
Chelsey Calder	F	Fr	26	3	9	12	0.4615	1	2	0	1	0	0
Heather Horgen	D	Fr	30	5	6	11	0.3667	6	12	0	1	0	0
Brittany Erickson	F	So	30	6	2	8	0.2667	0	0	1	0	0	0
Amanda Ryder	F	Fr	25	4	4	8	0.3200	29	58	0	1	0	0
Ally Foley	F	Fr	30	1	6	7	0.2333	11	22	1	0	0	0
Bailey Vikstrom	D	So	30	1	5	6	0.2000	8	16	1	1	0	0
Rachel Blader	D	Fr	15	1	1	2	0.1333	2	4	0	0	0	0
Melissa Deardorff	G	Fr	14	0	1	1	0.0714	0	0	0	0	0	0
Katie Kantrud	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Cassi Campbell	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
