Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Miye D'Oench	F	So	34	21	18	39	1.1471	10	20	4	2	0	2
Hillary Crowe	F	Jr	30	16	14	30	1.0000	13	26	4	4	1	0
Samantha Reber	F	Jr	34	8	20	28	0.8235	7	14	4	3	0	0
Mary Parker	F	So	30	13	12	25	0.8333	10	20	2	3	1	2
Sarah Edney	D	Jr	34	7	18	25	0.7353	8	16	2	3	0	0
Marissa Gedman	D	Sr	34	3	15	18	0.5294	35	70	2	0	0	0
Elizabeth Parker	F	Sr	30	5	9	14	0.4667	7	14	1	0	0	0
Sydney Daniels	F	Fr	31	8	5	13	0.4194	21	42	2	0	0	0
Dylanne Crugnale	F	So	34	8	5	13	0.3824	8	16	1	1	0	0
Gina McDonald	F	Sr	34	5	7	12	0.3529	3	6	0	0	1	1
Jessica Harvey	F	So	32	3	7	10	0.3125	6	12	0	0	0	1
Briana Mastel	D	Fr	33	0	8	8	0.2424	14	28	0	0	0	0
Natasha Rachlin	D	Fr	34	1	2	3	0.0882	9	18	1	0	0	0
Robyn White	D	Fr	32	0	1	1	0.0313	4	8	0	0	0	0
Abigail Frazer	D	Fr	20	0	1	1	0.0500	5	10	0	0	0	0
Brianna Laing	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Emerance Maschmeyer	G	So	27	0	0	0	0.0000	1	2	0	0	0	0
Hannah Zarzecki	F	Fr	34	0	0	0	0.0000	1	2	0	0	0	0
