Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Bailey Bram	F	Sr	32	27	41	68	2.1250	23	46	3	12	2	1
Christine Bestland	F	So	34	24	34	58	1.7059	15	30	4	9	2	0
Kelley Steadman	F	Sr	34	33	20	53	1.5588	23	46	3	12	4	3
Jess Jones	F	Sr	34	13	35	48	1.4118	11	22	1	6	0	1
Molly Byrne	D	Fr	34	6	28	34	1.0000	19	38	2	3	0	0
Jill Szandzik	D	Sr	34	7	14	21	0.6176	8	16	3	1	0	0
Shelby Bram	F	Fr	32	7	14	21	0.6563	15	30	1	1	0	0
Lauren Jones	F	Jr	34	10	8	18	0.5294	15	30	2	1	0	1
Christie Cicero	F	So	34	6	11	17	0.5000	22	44	2	2	0	0
Pamela Zgoda	D	Sr	34	2	14	16	0.4706	4	8	0	1	0	0
Vaila Higson	D	Fr	34	3	11	14	0.4118	15	30	0	1	0	0
Kristine Grenier	F	Fr	34	5	7	12	0.3529	6	12	1	0	0	0
Caroline Luczak	D	Fr	34	0	12	12	0.3529	7	14	0	0	0	0
Gina Buquet	F	Jr	34	2	4	6	0.1765	13	26	0	0	0	0
Stephanie DeSutter	D	Jr	34	3	2	5	0.1471	10	20	0	0	0	0
Hailey Browne	F	Fr	34	3	2	5	0.1471	6	12	1	0	0	0
Jessica Christofferson	F	Jr	34	0	3	3	0.0882	3	6	0	0	0	0
Hillary Pattenden	G	Sr	31	0	0	0	0.0000	2	4	0	0	0	0
Stephanie Ciampa	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Amanda Makela	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
