Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jamie Lee Rattray	F	Sr	41	29	37	66	1.6098	21	53	5	10	1	4
Erin Ambrose	D	So	37	14	36	50	1.3514	11	22	3	6	0	0
Brittany Styner	F	Sr	41	14	34	48	1.1707	13	26	1	3	0	0
Carly Mercer	F	Sr	41	14	31	45	1.0976	10	20	5	5	0	0
Vanessa Gagnon	F	Sr	36	18	15	33	0.9167	19	60	5	2	1	1
Geneviève Bannon	F	FR	41	10	17	27	0.6585	7	14	0	3	0	1
Shannon MacAulay	F	So	39	13	11	24	0.6154	19	38	3	5	0	1
Olivia Howe	F	So	41	9	15	24	0.5854	0	0	4	0	0	1
Cayley Mercer	F	So	41	3	19	22	0.5366	7	14	2	2	0	0
Vanessa Plante	D	Sr	41	3	18	21	0.5122	17	37	0	0	0	0
Christine Lambert	F	Jr	41	9	7	16	0.3902	4	8	1	1	0	0
Shelby Nisbet	F	Sr	39	9	7	16	0.4103	8	16	1	0	0	0
Renata Fast	D	So	41	2	10	12	0.2927	22	44	0	1	0	0
Jennifer Shields	D	Jr	41	0	6	6	0.1463	9	18	0	0	0	0
Corie Jacobson	D	Fr	16	2	3	5	0.3125	0	0	0	0	0	0
Daniella Matteucci	D	Jr	41	0	4	4	0.0976	6	12	0	0	0	0
Jessica Gillham	F	Fr	35	1	2	3	0.0857	1	2	1	0	0	0
Jenna Boss	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Erica Howe	G	Sr	41	0	0	0	0.0000	1	2	0	0	0	0
