Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Amanda Sargeant	F	Sr	35	16	22	38	1.0857	3	1	1	0
Shannon Smith	F	Sr	35	13	25	38	1.0857	3	2	1	0
Gina Kingsbury	F	Jr	28	15	20	35	1.2500	2	3	1	0
Trisha Powers	F	Sr	35	10	25	35	1.0000	1	1	1	0
Chera Marshall	F	Sr	34	19	15	34	1.0000	2	8	0	0
Rebecca Russell	F	So	33	16	17	33	1.0000	4	1	1	0
Emilie Berlinguette	F	Fr	30	13	18	31	1.0333	1	5	0	0
Rickie-Lee Doyle	F	So	35	16	14	30	0.8571	2	3	0	0
Kelly Sage	D	Sr	35	4	13	17	0.4857	1	1	1	0
Whitney Carbone	F	So	35	4	9	13	0.3714	0	0	1	0
Tracy Muzerall	D	Fr	34	1	12	13	0.3824	0	0	0	0
Laurie Ross	D	Fr	34	4	7	11	0.3235	1	1	0	0
Sara Simard	F	Jr	32	3	8	11	0.3438	1	0	0	0
Lindsay Charlebois	D	Jr	34	2	9	11	0.3235	0	1	0	0
Christin Powers	F	So	34	4	2	6	0.1765	0	0	0	0
Vicky Hauck	F	Sr	35	2	4	6	0.1714	0	0	0	0
Kate Michael	D	Fr	31	1	2	3	0.0968	1	0	0	0
Barat Wolfe	D	Jr	10	0	2	2	0.2000	0	0	0	0
Dana Hasson	F	Jr	4	1	0	1	0.2500	0	0	0	0
Amy Hewitt	D	Sr	25	0	1	1	0.0400	0	0	0	0
Shari Bryksa	G	Sr	1	0	0	0	0.0000	0	0	0	0
Casey Peterson	F	Sr	3	0	0	0	0.0000	0	0	0	0
Jessica Knapp	D	Sr	18	0	0	0	0.0000	0	0	0	0
Lea Armendariz	G	So	9	0	0	0	0.0000	0	0	0	0
Rachel Barrie	G	Jr	29	0	0	0	0.0000	0	0	0	0
