Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Paige Baldwin	F	Jr	30	11	10	21	0.7000	4	8	1	0	1	1
Courtney Umland	F	So	30	9	11	20	0.6667	6	12	5	2	1	1
Jenny Saxon	F	Sr	30	7	11	18	0.6000	4	8	1	1	0	0
Mary Grace Flesher	F	Sr	29	1	16	17	0.5862	0	0	0	0	0	0
Tara Baago	F	Jr	29	5	10	15	0.5172	10	20	2	2	0	0
Christina Rozeske	F/D	Sr	30	9	5	14	0.4667	11	22	1	0	0	0
Karina Marette	F	So	27	6	7	13	0.4815	6	12	1	4	1	1
Lauren Mumm	F	Sr	30	7	4	11	0.3667	14	28	2	0	0	0
Megan Juricko	D	So	30	6	5	11	0.3667	5	10	3	2	0	0
Hannah Bird	D	Fr	30	4	7	11	0.3667	5	10	2	0	0	0
Kelsey Barnier	F	Sr	30	2	7	9	0.3000	6	12	0	1	0	0
Morgan Olson	F	Jr	14	3	5	8	0.5714	2	4	0	1	0	0
Maria Bothwell	F	Sr	30	1	6	7	0.2333	5	10	0	0	0	0
Rachel Friberg	F	So	28	5	1	6	0.2143	3	6	2	0	0	0
Hannah Burns	F	So	30	2	4	6	0.2000	0	0	0	0	0	0
Tori Bailey	D	So	27	1	3	4	0.1481	5	10	0	1	0	0
Mackenzie Holm	D	Sr	30	0	3	3	0.1000	8	16	0	0	0	0
Nuala Flood	D	So	30	0	3	3	0.1000	9	18	0	0	0	0
Anna Kubes	D	So	7	1	0	1	0.1429	1	2	0	0	0	0
Dani Lobejko	D	Jr	13	0	1	1	0.0769	0	0	0	0	0	0
Paige Healy	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Alise Riedel	G	Sr	26	0	0	0	0.0000	2	4	0	0	0	0
Taylor Neisen	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Andrea Bishop	D	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
