Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sarah Vaillancourt	F	Sr	27	25	27	52	1.9259	17	34	4	6	2	1
Jenny Brine	F	Sr	29	16	15	31	1.0690	9	18	3	4	1	0
Sarah Wilson	F	Sr	30	13	10	23	0.7667	0	0	3	7	0	0
Katharine Chute	F	So	32	5	13	18	0.5625	5	10	0	0	0	0
Liza Ryabkina	F	So	32	9	6	15	0.4688	16	32	2	3	0	0
Cori Bassett	F/D	Jr	27	6	8	14	0.5185	11	22	0	4	1	0
Anna McDonald	F	Jr	32	2	9	11	0.3438	16	32	1	1	1	0
Kati Vaughn	D	Sr	32	1	10	11	0.3438	14	28	1	0	0	0
Kate Buesser	F	So	32	6	4	10	0.3125	11	22	1	1	0	0
Kathryn Farni	D	Jr	32	5	1	6	0.1875	26	63	2	2	1	0
Randi Griffin	F	Jr	32	3	3	6	0.1875	6	12	1	0	0	0
Leanna Coskren	D	So	30	1	3	4	0.1333	9	18	0	0	0	0
Amy Uber	F	So	29	0	4	4	0.1379	6	12	0	0	0	0
Jen Brawn	F	Jr	29	1	2	3	0.1034	6	23	1	1	0	0
Nora Sluzas	F/D	Sr	26	0	3	3	0.1154	7	14	0	0	0	0
Kirsten Kester	F	Sr	32	1	1	2	0.0625	3	6	0	0	0	0
Deborah Conway	F	So	19	0	2	2	0.1053	0	0	0	0	0	0
Alisa Baumgartner	F	Fr	31	1	0	1	0.0323	5	10	0	0	0	0
Whitney Kennedy	F	Fr	26	0	1	1	0.0385	3	6	0	0	0	0
Ashley Wheeler	D	So	14	0	1	1	0.0714	2	4	0	0	0	0
Kylie Stephens	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Ling Ling Lok	F	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Brittany Martin	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
Christina Kessler	G	Jr	28	0	0	0	0.0000	0	0	0	0	0	0
