Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Libby Guzzo	F	Sr	24	7	5	12	0.5000	25	58	1	4	0	0
Briana Stephens	F	Fr	25	6	4	10	0.4000	5	10	0	0	0	0
Briget Cojocar	F	Fr	25	3	7	10	0.4000	3	6	1	1	0	0
Jana Henry	F	Fr	25	2	8	10	0.4000	4	8	1	0	0	0
Jordan Klimek	F	Fr	23	6	3	9	0.3913	1	2	1	2	0	0
Kiana Leisz	D	Fr	25	2	7	9	0.3600	12	24	0	0	0	0
Michelle Rebeck	F	Fr	25	2	6	8	0.3200	14	28	1	0	0	1
Brenna Flatley	D	Fr	24	4	1	5	0.2083	10	20	1	3	0	0
Cara McMannis	F	Fr	22	1	4	5	0.2273	2	4	0	0	0	0
Stephanie Lenz	F	So	23	1	4	5	0.2174	8	16	0	0	0	0
Michelle Fischer	D	Fr	25	1	4	5	0.2000	4	8	0	0	0	0
Frankie Bergman	F	Fr	25	3	1	4	0.1600	7	14	0	0	0	0
Monika Waidacher	F	Fr	25	3	0	3	0.1200	5	10	0	1	0	0
Kristen Kilian	F	Fr	9	2	1	3	0.3333	0	0	0	0	0	0
Keri Pickel	F	Fr	24	2	0	2	0.0833	2	4	1	0	0	0
Angela Schlieske	F	Fr	19	1	1	2	0.1053	9	18	0	0	0	0
Sonja Sorakrai	D	Jr	7	1	0	1	0.1429	1	2	0	0	0	0
Ashley Deick	F	Fr	18	1	0	1	0.0556	1	2	0	0	0	0
Stephanie Lepak	D	Fr	16	0	1	1	0.0625	1	2	0	0	0	0
Alana Levido	D	Fr	24	0	1	1	0.0417	7	14	0	0	0	0
Rachel Borchardt	G	Jr	22	0	0	0	0.0000	3	6	0	0	0	0
Kat Lydon	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Shelby Schuenke	F	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Cortney Rykken	F	So	3	0	0	0	0.0000	0	0	0	0	0	0
Gabby Baldassari	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Sonya DeBruzzi	D	Fr	5	0	0	0	0.0000	4	8	0	0	0	0
