Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lynny Gonzales	F/D	So	26	8	17	25	0.9615	1	2	0	1	0	0
Samantha Rowan	F	Sr	26	8	10	18	0.6923	10	20	2	3	0	0
Darcy Hier	F	So	26	3	14	17	0.6538	7	14	2	0	0	0
MacKenzie Roy	D	Fr	26	4	12	16	0.6154	14	28	1	3	0	0
Michelle Witz	F	Sr	26	8	6	14	0.5385	13	26	2	3	0	0
Samantha Glockling	F	So	26	6	7	13	0.5000	32	72	2	0	0	0
Jessica Leclerc	D	Sr	26	2	10	12	0.4615	16	32	0	1	0	0
Andrea Maxon	F	Jr	18	9	2	11	0.6111	8	16	1	1	0	0
Jodie Galluzzi	F	So	20	4	7	11	0.5500	4	8	1	3	0	0
Tiffany Bichrest	F/D	So	26	6	4	10	0.3846	14	28	1	5	0	0
Meagan Sudik	F	So	26	2	8	10	0.3846	1	2	0	2	0	0
Krystal Cummings	F	Sr	26	3	5	8	0.3077	10	20	0	0	1	0
Kristina Reeves	F	Jr	26	1	6	7	0.2692	13	26	1	0	0	0
Becky Heim	D	So	26	2	3	5	0.1923	5	10	0	1	0	0
Sara George	D	So	25	2	3	5	0.2000	4	8	0	0	0	0
Ann Rancourt	D	So	26	2	2	4	0.1538	11	22	1	0	0	0
Amanda McDonnell	D	Sr	24	0	2	2	0.0833	5	10	0	0	0	0
Eliza Kelley	F	So	6	0	1	1	0.1667	0	0	0	0	0	0
Allie Conti	F	So	4	0	0	0	0.0000	1	2	0	0	0	0
Kelley Peers	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Jill Doherty	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Elyse McGinnity	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Meghan Willett	F	Fr	24	0	0	0	0.0000	7	14	0	0	0	0
Marissa Hotaling	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Jona Johnson	F	So	8	0	0	0	0.0000	3	6	0	0	0	0
