Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Julie Welte	F	Fr	25	22	11	33	1.3200	2	7	0	0
Deanna Dougherty	F	Jr	27	14	18	32	1.1852	2	2	1	0
Katie Woodward	F	Jr	25	11	21	32	1.2800	2	2	0	0
Christin Sauca	F	Sr	26	8	23	31	1.1923	3	1	1	0
Lane Dielwart	D	So	27	8	17	25	0.9259	0	5	0	0
Kari Rabatin	D	Fr	25	9	14	23	0.9200	2	2	0	0
Meredith Langille	F	So	25	6	12	18	0.7200	2	2	1	0
Sondra Sherman	D	So	23	5	11	16	0.6957	1	2	0	1
Jennifer Onksen	F	Fr	26	8	6	14	0.5385	3	0	1	0
Allyn Cooper	D	So	26	4	9	13	0.5000	0	1	0	0
Christina Jankowski	F	Fr	25	8	4	12	0.4800	1	0	1	0
Bridget Rice	F	So	23	2	10	12	0.5217	0	0	0	0
Kristine DeRosa	F	Sr	26	5	4	9	0.3462	1	0	0	0
Sara Riel	D	Sr	26	4	4	8	0.3077	0	3	0	0
Paula Durham	F	So	23	3	5	8	0.3478	0	0	0	0
Allison Malcolm	D	Fr	20	2	5	7	0.3500	0	0	0	0
Maj Nixon	D	Jr	19	1	6	7	0.3684	0	0	0	0
Dana Kerr	F	Fr	12	4	2	6	0.5000	0	0	0	0
Rachel Gitajn	F	Fr	13	3	3	6	0.4615	1	0	0	0
Lauren Smith	F	Jr	23	1	4	5	0.2174	0	0	0	0
Colleen Bonner	F	Fr	3	2	2	4	1.3333	0	0	0	0
Taylor Walker	F/D	So	6	2	1	3	0.5000	0	0	0	0
Ariel Lampell	F	Fr	8	0	1	1	0.1250	0	0	0	0
Rosina Schiff	G	Fr	14	0	0	0	0.0000	0	0	0	0
Julie Vallarelli	G	So	18	0	0	0	0.0000	0	0	0	0
