Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jillian Dempsey	F	Jr	30	27	21	48	1.6000	6	12	4	10	3	1
Lyndsey Fry	F	So	30	22	20	42	1.4000	12	24	5	4	1	1
Marissa Gedman	D	So	32	8	19	27	0.8438	28	56	4	3	0	0
Samantha Reber	F	Fr	30	6	18	24	0.8000	5	10	1	0	0	0
Gina McDonald	F	So	32	12	9	21	0.6563	3	6	1	2	1	2
Kalley Armstrong	F	So	32	5	16	21	0.6563	13	26	1	1	0	0
Josephine Pucci	D	Jr	26	5	16	21	0.8077	16	32	1	3	0	0
Kaitlin Spurling	F	Jr	32	9	11	20	0.6250	22	44	1	1	0	0
Sarah Edney	D	Fr	29	7	13	20	0.6897	2	4	1	3	0	0
Hillary Crowe	F	Fr	32	6	14	20	0.6250	3	6	1	1	0	0
Elizabeth Parker	F	So	30	6	3	9	0.3000	2	4	2	0	0	0
Kelsey Romatoski	D	Jr	32	0	8	8	0.2500	10	20	0	0	0	0
Michelle Picard	D	Fr	27	0	7	7	0.2593	4	8	0	0	0	0
Alisa Baumgartner	F	Sr	32	2	2	4	0.1250	6	12	0	0	0	0
Hilary Hayssen	D	Jr	32	0	2	2	0.0625	10	20	0	0	0	0
Margaret Chute	F	Jr	32	0	2	2	0.0625	0	0	0	0	0	0
Laura Bellamy	G	Jr	32	0	0	0	0.0000	1	2	0	0	0	0
