Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sophie Leclerc	F	Sr	29	26	28	54	1.8621	2	4	5	5	0	0
Julie Fortier	F	Jr	30	23	22	45	1.5000	7	14	5	7	0	0
Melissa Rundlett	F	Jr	30	18	17	35	1.1667	3	6	6	6	0	1
Jillayne DeBus	F	Sr	29	16	16	32	1.1034	17	34	3	3	0	0
Renee Lortie	F	Fr	30	14	18	32	1.0667	2	4	1	5	0	0
Sarianne Lynn	D	Jr	30	6	23	29	0.9667	1	2	1	3	0	0
Amanda Wilks	D	Jr	30	2	19	21	0.7000	13	26	0	0	0	0
Brittane Michaud	F	Sr	29	7	11	18	0.6207	3	6	1	3	0	0
Sarah Scardino	F	Sr	30	8	7	15	0.5000	5	10	1	2	0	0
Stephanie Invernizzi	F	So	27	5	6	11	0.4074	3	6	1	0	0	0
Haley Gibson	F	Fr	28	4	7	11	0.3929	8	16	0	0	0	0
Marie-Philip Guay	D	Fr	27	2	9	11	0.4074	12	24	0	0	0	0
Brittany Sharman	D	Fr	25	2	9	11	0.4400	5	10	0	0	0	0
Kayla Parsons	D	Fr	28	1	10	11	0.3929	12	24	0	1	0	0
Caitie Banfield	F	Jr	27	3	7	10	0.3704	2	4	0	0	0	0
Meghan Papagno	F	Fr	11	4	5	9	0.8182	4	8	0	0	0	0
Jacqueline Perez	F	So	23	3	5	8	0.3478	4	8	1	1	0	0
Kelsey Cone	F	Sr	24	3	3	6	0.2500	2	4	0	1	0	0
Elle Kadel	F	Fr	15	1	5	6	0.4000	1	2	0	0	0	0
Mollie Fitzpatrick	D	Jr	8	0	3	3	0.3750	2	4	0	0	0	0
Kayla Lascelle	D	Fr	14	0	2	2	0.1429	2	4	0	0	0	0
Baylie Lamarre	D	Fr	5	0	2	2	0.4000	0	0	0	0	0	0
Brittany Casey	D	So	2	1	0	1	0.5000	1	2	0	0	0	0
Emily Goff	F	Sr	5	0	1	1	0.2000	0	0	0	0	0	0
Cindy Fortin	G	Sr	21	0	0	0	0.0000	0	0	0	0	0	0
Joanie Plamondon	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Kelly Fisk	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Bianca Bogda	F	So	2	0	0	0	0.0000	0	0	0	0	0	0
