Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erika Martin	F	So	25	9	7	16	0.6400	6	12	1	3	0	0
Jenny Jones	F	So	23	7	7	14	0.6087	2	4	1	2	1	1
Erika Bronk	F	Jr	25	3	11	14	0.5600	8	16	0	2	0	0
Katrina Hawkins	F	Jr	25	6	7	13	0.5200	5	10	1	1	0	0
Marissa Janiga	F	Fr	25	8	4	12	0.4800	2	4	3	2	0	0
Cassidy Colhoun	F	Fr	25	8	4	12	0.4800	4	8	0	1	0	0
Kaitlyn Perrins	D/F	So	25	3	9	12	0.4800	14	28	0	2	0	0
McKenzie Haskins	F	So	25	4	4	8	0.3200	11	22	2	1	0	1
Kasandra Perersen	D	Fr	25	2	6	8	0.3200	12	24	0	1	0	0
Brittany Yoisten	D	Sr	25	0	7	7	0.2800	12	24	0	0	0	0
Lyndsey Gallaway	D	Fr	23	1	3	4	0.1739	20	40	0	0	0	0
Marie Soukup	F	Jr	25	1	3	4	0.1600	3	6	1	1	0	0
Emma McFarlane	D	Fr	25	0	2	2	0.0800	4	8	0	0	0	0
Haley Porterfield	F	Fr	24	0	2	2	0.0833	3	6	0	0	0	0
Madison Alphin	F	So	24	1	0	1	0.0417	2	4	0	0	0	0
Karlee Kaufman	F	So	18	1	0	1	0.0556	1	2	1	0	0	0
Clare Zupan	D	Sr	25	0	1	1	0.0400	9	18	0	0	0	0
Jordan Ramey	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Emily Buckley	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Megan Buchanan	G	Sr	21	0	0	0	0.0000	0	0	0	0	0	0
Kelly Kent	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Jazmine Miley-Agosto	F	Fr	2	0	0	0	0.0000	1	2	0	0	0	0
Kimberly Miller	F	Jr	16	0	0	0	0.0000	0	0	0	0	0	0
Sydney Isbell	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
