Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ashley Cottrell	F	So	35	14	17	31	0.8857	7	14	2	4	0	0
Jean O'Neill	F	Jr	35	14	16	30	0.8571	6	12	3	5	1	2
Alyse Ruff	F	Jr	35	12	15	27	0.7714	21	42	2	6	0	0
Jessica Cohen	F	Fr	34	6	13	19	0.5588	19	38	2	0	0	0
Nicole Anderson	F	Fr	35	11	3	14	0.4000	8	16	2	6	0	0
Arianna Rigano	F	Sr	35	7	7	14	0.4000	10	20	1	1	0	0
Amber Yung	D	Jr	35	5	9	14	0.4000	6	12	0	2	0	0
Jessica Vella	F	Fr	21	5	7	12	0.5714	5	10	1	0	0	0
Laura Veharanta	F	So	33	3	9	12	0.3636	18	36	0	1	0	0
Kate Bacon	F	So	28	4	6	10	0.3571	15	30	0	0	0	0
Jennifer Friedman	D	So	34	3	7	10	0.2941	11	22	1	2	0	0
Abby Gauthier	F	So	34	4	5	9	0.2647	4	8	0	0	0	0
Colleen Martin	D	Sr	35	1	8	9	0.2571	9	18	0	1	0	0
Lauren Covell	F	So	35	0	9	9	0.2571	10	20	0	0	0	0
Christie Jensen	D	So	35	2	4	6	0.1714	17	34	1	1	0	0
Leigh Riley	D	Jr	35	1	4	5	0.1429	7	14	0	0	0	0
Jackie Duncan	F	Sr	22	1	4	5	0.2273	4	19	0	0	0	0
Genevieve Lacasse	G	So	35	0	2	2	0.0571	0	0	0	0	0	0
Breanna Schwarz	D	So	14	0	0	0	0.0000	2	4	0	0	0	0
Emily Groth	D	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Christina England	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Pamela McDevitt	F	Sr	31	0	0	0	0.0000	2	4	0	0	0	0
