Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Karsyn Baker	F	So	24	18	16	34	1.4167	24	48	5	5	0	1
Colleen Doucette	F	So	24	7	17	24	1.0000	6	12	2	2	0	0
Marisa Ketterman	F	Fr	24	11	9	20	0.8333	1	2	0	3	0	0
Jamie Wiley	F	Sr	23	7	10	17	0.7391	13	26	1	3	2	2
Michaela Faia	F	So	23	6	11	17	0.7391	3	6	1	4	0	0
Hayley Arnold	D	So	24	3	13	16	0.6667	6	12	2	0	1	0
Sarah Sheils	D/F	So	18	1	13	14	0.7778	8	16	1	1	0	0
Francesca Paciello	F	So	24	5	7	12	0.5000	8	16	2	1	0	0
Katie Flynn	D	Fr	24	4	8	12	0.5000	4	8	1	1	1	1
Haylea Barbieri	F	So	24	7	3	10	0.4167	13	29	2	5	0	0
Bryana Harron	F	So	24	2	8	10	0.4167	6	12	0	1	0	0
Nina Danforth	F	Fr	24	3	5	8	0.3333	5	10	1	1	0	0
Lanie Matsumoto	F	Fr	23	2	3	5	0.2174	4	8	1	0	0	0
Michelle Stock	D	So	12	0	3	3	0.2500	10	20	0	0	0	0
Samantha Bureau	D/F	So	24	0	1	1	0.0417	1	2	0	0	0	0
Samantha Mead	D/F	So	8	0	0	0	0.0000	0	0	0	0	0	0
Nicole Palermo	D	So	12	0	0	0	0.0000	2	4	0	0	0	0
Andrea Campos	F	So	10	0	0	0	0.0000	0	0	0	0	0	0
Casey Diana	D	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Jenna Lancour	F	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Noelle White	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Shannon O'Neil	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
