Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsey Hjelm	F	So	30	12	18	30	1.0000	29	58	3	5	0	1
Allie Schwab	F	Jr	30	15	12	27	0.9000	12	24	3	4	0	2
Amanda Cartony	F	Fr	28	13	8	21	0.7500	2	4	3	7	0	0
Mollie Carroll	F	Jr	30	6	12	18	0.6000	4	8	3	1	0	0
Kirstin Peterson	D	Sr	30	3	14	17	0.5667	10	20	0	2	0	0
Melissa Doyle	F	Fr	27	8	8	16	0.5926	2	4	0	3	0	0
Lisa Tuuri	F	Fr	30	7	8	15	0.5000	14	28	3	1	0	0
Jenna Christensen	F	So	27	8	3	11	0.4074	5	10	1	1	0	0
Meagan Wanecke	F	So	29	7	4	11	0.3793	4	8	3	2	0	0
Sara Yungner	D	Sr	30	1	8	9	0.3000	3	9	0	1	0	0
Kelsey Kennedy	D	So	27	0	9	9	0.3333	0	0	0	0	0	0
Gracie Olson	F	Jr	26	3	5	8	0.3077	1	2	1	2	0	0
Whitney Schaff	F	Jr	28	3	5	8	0.2857	5	10	1	0	0	0
Alyssa Gaulrapp	F	Jr	25	3	3	6	0.2400	5	10	0	0	0	0
Jess Harren	F	So	29	3	3	6	0.2069	2	4	0	1	0	0
Maddie Bergh	D	Fr	28	3	3	6	0.2143	3	6	0	3	0	0
Gina DeNucci	D	Jr	29	1	4	5	0.1724	8	16	0	0	0	0
Kelsey Johnson	D	Sr	24	1	4	5	0.2083	2	4	0	0	0	0
Kayla Ingbretson	F	So	20	2	1	3	0.1500	2	4	0	0	0	0
Tam Meuwissen	F	So	13	1	2	3	0.2308	3	6	1	0	0	0
Danielle Justice	G	Jr	28	0	0	0	0.0000	0	0	0	0	0	0
Katherine Jorgenson	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Marah Sobczak	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
