Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Taylor Schluter	F	So	26	11	11	22	0.8462	0	0	5	2	1	1
Korinne O'Connor	F	Fr	26	8	14	22	0.8462	2	4	0	1	0	0
Kara Ledel	F	Sr	26	7	8	15	0.5769	8	16	3	4	0	0
Kaylee Keys	F	So	15	6	9	15	1.0000	10	20	1	3	0	0
Meghan Parker	D	So	25	4	10	14	0.5600	14	28	2	1	1	0
Jenny Schnaible	D	Sr	24	4	9	13	0.5417	11	22	1	1	0	0
Kristine Beese	D	Sr	26	4	9	13	0.5000	10	20	0	2	0	0
Kristen Grossman	F	Jr	26	5	6	11	0.4231	9	18	1	2	0	0
Kelley Fallen	F	Jr	26	5	4	9	0.3462	7	14	0	0	0	0
Rachel Zilles	F	Sr	23	4	5	9	0.3913	2	4	0	0	0	1
Amy Zimniewicz	F	Jr	15	3	6	9	0.6000	5	10	0	1	0	0
Justina DeBruzzi	F/D	So	25	2	4	6	0.2400	11	22	0	0	0	0
Jamie Tiede	F	So	26	1	5	6	0.2308	5	10	0	1	0	0
Sarah Armstrong	F	So	26	2	3	5	0.1923	5	10	1	0	0	0
Marie Omann	F	Sr	26	2	3	5	0.1923	3	6	0	0	0	0
Jamie Hollway	D	Sr	26	2	1	3	0.1154	5	10	0	0	0	0
Katie Psimos	F	Jr	22	0	3	3	0.1364	1	2	0	0	0	0
Sami Brober	F	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Nicole Muske	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Jaci Lang	D	So	26	0	0	0	0.0000	14	28	0	0	0	0
Lauren Schultz	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Lauren Bradel	G	Sr	18	0	0	0	0.0000	1	2	0	0	0	0
Gretta Omann	F	So	25	0	0	0	0.0000	2	4	0	0	0	0
Lindsey Wilson	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
