Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Marykate Oakley	F	Sr	31	8	22	30	0.9677	8	16	2	6	0	0
Annie Greenwood	F	Jr	31	12	10	22	0.7097	11	22	2	6	0	1
Brittany Salmon	F	Sr	31	11	11	22	0.7097	6	12	0	5	1	0
Sasha Sherry	D	Fr	27	5	16	21	0.7778	14	28	0	3	0	0
Katherine Dineen	D	Jr	31	4	16	20	0.6452	11	22	0	2	0	0
Liz Keady	F	Sr	27	8	10	18	0.6667	11	22	3	2	0	1
Christine Foster	F	Jr	31	6	8	14	0.4516	13	26	3	0	0	0
Sonja Novak	F	Sr	31	10	2	12	0.3871	3	6	1	3	0	0
Maddie Endicott	D	So	31	2	9	11	0.3548	20	40	0	0	0	0
Melanie Wallace	F	So	31	3	4	7	0.2258	11	22	0	2	0	0
Caroline Park	F	Fr	31	1	4	5	0.1613	0	0	1	0	0	0
Laura Martindale	D	Fr	29	1	4	5	0.1724	11	22	1	0	0	0
Julie Flynn	F	So	31	2	2	4	0.1290	6	12	0	0	0	0
Stephanie Denino	D	So	31	1	3	4	0.1290	23	46	1	0	1	0
Jenna Hauca	F	Fr	31	1	2	3	0.0968	3	6	0	0	0	0
Micol Martinelli	F	Sr	31	2	0	2	0.0645	4	8	0	0	0	0
Monica Brennan	D	Jr	31	1	0	1	0.0323	5	10	0	0	0	0
Kristen Young	G	Jr	31	0	0	0	0.0000	1	2	0	0	0	0
Mariesa Mason	D	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
